register_id,direction,transport_mode,total_value
1044,Exports,Rail,10000000
1045,Exports,Rail,15000000
1046,Exports,Rail,10000000
1047,Exports,Rail,17000000
1048,Exports,Rail,6000000
1049,Exports,Rail,35000000
1050,Exports,Rail,86000000
1051,Exports,Rail,16000000
1052,Exports,Rail,24000000
1053,Exports,Rail,15000000
1054,Exports,Rail,20000000
1055,Exports,Rail,12000000
1056,Exports,Rail,41000000
1057,Exports,Rail,26000000
1058,Exports,Rail,18000000
1059,Exports,Rail,16000000
1060,Exports,Sea,10000000
1061,Exports,Sea,23000000
1062,Exports,Sea,35000000
1063,Exports,Sea,45000000
1064,Exports,Sea,28000000
1065,Exports,Sea,18000000
1066,Exports,Sea,34000000
1067,Exports,Sea,18000000
1068,Exports,Sea,40000000
1069,Exports,Sea,19000000
1070,Exports,Sea,18000000
1071,Exports,Sea,16000000
1072,Exports,Sea,16000000
1073,Exports,Sea,18000000
1074,Exports,Sea,27000000
1075,Exports,Sea,45000000
1076,Exports,Sea,7000000
1077,Exports,Sea,27000000
1078,Exports,Sea,15000000
1079,Exports,Sea,17000000
1080,Exports,Sea,21000000
1081,Exports,Sea,19000000
1082,Exports,Sea,38000000
1083,Exports,Sea,15000000
1084,Exports,Sea,21000000
1085,Exports,Sea,13000000
1086,Exports,Sea,6000000
1087,Exports,Sea,29000000
1088,Exports,Sea,29000000
1089,Exports,Sea,39000000
1090,Exports,Rail,11000000
1091,Exports,Rail,24000000
1092,Exports,Rail,37000000
1093,Exports,Rail,17000000
1094,Exports,Rail,30000000
1095,Exports,Rail,21000000
1096,Exports,Rail,40000000
1097,Exports,Rail,22000000
1098,Exports,Rail,22000000
1099,Exports,Rail,14000000
1100,Exports,Rail,17000000
1101,Exports,Rail,29000000
1102,Exports,Rail,14000000
1103,Exports,Rail,44000000
1104,Exports,Rail,16000000
1105,Exports,Rail,28000000
1106,Exports,Rail,12000000
1107,Exports,Rail,12000000
1108,Exports,Rail,42000000
1109,Exports,Rail,28000000
1110,Exports,Rail,40000000
1111,Exports,Rail,17000000
1112,Exports,Rail,20000000
1113,Exports,Rail,25000000
1114,Exports,Rail,6000000
1115,Exports,Rail,24000000
1116,Exports,Rail,23000000
1117,Exports,Rail,38000000
1118,Exports,Rail,12000000
1119,Exports,Rail,38000000
1120,Exports,Rail,8000000
1121,Exports,Rail,22000000
1122,Exports,Rail,23000000
1123,Exports,Rail,20000000
1124,Exports,Rail,42000000
1125,Exports,Rail,15000000
1126,Exports,Rail,18000000
1127,Exports,Rail,19000000
1128,Exports,Rail,5000000
1129,Exports,Rail,27000000
1130,Exports,Rail,20000000
1131,Exports,Rail,37000000
1132,Exports,Rail,14000000
1133,Exports,Rail,24000000
1134,Exports,Rail,10000000
1135,Exports,Rail,25000000
1136,Exports,Rail,32000000
1137,Exports,Rail,23000000
1138,Exports,Rail,38000000
1139,Exports,Rail,22000000
1140,Exports,Rail,16000000
1141,Exports,Rail,40000000
1142,Exports,Rail,14000000
1143,Exports,Rail,23000000
1144,Exports,Rail,21000000
1145,Exports,Rail,39000000
1146,Exports,Rail,15000000
1147,Exports,Rail,20000000
1148,Exports,Rail,14000000
1149,Exports,Rail,18000000
1150,Exports,Rail,32000000
1151,Exports,Rail,21000000
1152,Exports,Rail,53000000
1153,Exports,Rail,20000000
1154,Exports,Rail,29000000
1155,Exports,Rail,14000000
1156,Exports,Rail,14000000
1157,Exports,Rail,26000000
1158,Exports,Rail,12000000
1159,Exports,Rail,49000000
1160,Exports,Rail,28000000
1161,Exports,Rail,19000000
1162,Exports,Rail,13000000
1163,Exports,Rail,13000000
1164,Exports,Rail,19000000
1165,Exports,Rail,21000000
1166,Exports,Rail,35000000
1167,Exports,Rail,27000000
1168,Exports,Rail,13000000
1169,Exports,Rail,17000000
1170,Exports,Rail,5000000
1171,Exports,Rail,26000000
1172,Exports,Rail,22000000
1173,Exports,Rail,36000000
1174,Exports,Rail,20000000
1175,Exports,Rail,15000000
1176,Exports,Rail,12000000
1177,Exports,Rail,14000000
1178,Exports,Rail,25000000
1179,Exports,Rail,23000000
1180,Exports,Rail,38000000
1181,Exports,Rail,35000000
1182,Exports,Rail,16000000
1183,Exports,Rail,10000000
1184,Exports,Rail,14000000
1185,Exports,Rail,17000000
1186,Exports,Rail,23000000
1187,Exports,Rail,38000000
1188,Exports,Rail,22000000
1189,Exports,Rail,18000000
1190,Exports,Rail,17000000
1191,Exports,Rail,16000000
1192,Exports,Rail,44000000
1193,Exports,Rail,33000000
1194,Exports,Rail,25000000
1195,Exports,Rail,8000000
1196,Exports,Rail,14000000
1197,Exports,Rail,33000000
1198,Exports,Rail,5000000
1199,Exports,Rail,24000000
1200,Exports,Rail,19000000
1201,Exports,Rail,31000000
1202,Exports,Rail,16000000
1203,Exports,Rail,16000000
1204,Exports,Rail,10000000
1205,Exports,Rail,23000000
1206,Exports,Rail,21000000
1207,Exports,Rail,30000000
1208,Exports,Rail,36000000
1209,Exports,Rail,13000000
1210,Exports,Rail,14000000
1211,Exports,Rail,14000000
1212,Exports,Rail,6000000
1213,Exports,Rail,44000000
1214,Exports,Rail,23000000
1215,Exports,Rail,38000000
1216,Exports,Rail,19000000
1217,Exports,Rail,7000000
1218,Exports,Rail,32000000
1219,Exports,Rail,40000000
1220,Exports,Rail,28000000
1221,Exports,Rail,20000000
1222,Exports,Rail,9000000
1223,Exports,Rail,21000000
1224,Exports,Rail,29000000
1225,Exports,Rail,21000000
1226,Exports,Rail,38000000
1227,Exports,Rail,13000000
1228,Exports,Rail,12000000
1229,Exports,Rail,37000000
1230,Exports,Rail,17000000
1231,Exports,Rail,16000000
1232,Exports,Rail,34000000
1233,Exports,Rail,19000000
1234,Exports,Rail,31000000
1235,Exports,Rail,25000000
1236,Exports,Rail,15000000
1237,Exports,Rail,14000000
1238,Exports,Rail,29000000
1239,Exports,Rail,26000000
1240,Exports,Rail,45000000
1241,Exports,Rail,46000000
1242,Exports,Rail,14000000
1243,Exports,Rail,10000000
1244,Exports,Rail,17000000
1245,Exports,Sea,17000000
1246,Exports,Sea,22000000
1247,Exports,Sea,36000000
1248,Exports,Sea,24000000
1249,Exports,Sea,12000000
1250,Exports,Sea,8000000
1251,Exports,Sea,17000000
1252,Exports,Sea,26000000
1253,Exports,Sea,23000000
1254,Exports,Sea,41000000
1255,Exports,Sea,29000000
1256,Exports,Sea,35000000
1257,Exports,Sea,13000000
1258,Exports,Sea,12000000
1259,Exports,Sea,27000000
1260,Exports,Sea,17000000
1261,Exports,Sea,35000000
1262,Exports,Sea,38000000
1263,Exports,Sea,13000000
1264,Exports,Sea,14000000
1265,Exports,Sea,19000000
1266,Exports,Sea,23000000
1267,Exports,Sea,36000000
1268,Exports,Sea,35000000
1269,Exports,Sea,36000000
1270,Exports,Sea,24000000
1271,Exports,Sea,9000000
1272,Exports,Sea,10000000
1273,Exports,Sea,17000000
1274,Exports,Sea,20000000
1275,Exports,Sea,48000000
1276,Exports,Sea,33000000
1277,Exports,Sea,18000000
1278,Exports,Sea,10000000
1279,Exports,Sea,15000000
1280,Exports,Sea,46000000
1281,Exports,Sea,18000000
1282,Exports,Sea,45000000
1283,Exports,Sea,30000000
1284,Exports,Sea,43000000
1285,Exports,Sea,9000000
1286,Exports,Sea,4000000
1287,Exports,Sea,14000000
1288,Exports,Sea,16000000
1289,Exports,Sea,33000000
1290,Exports,Sea,24000000
1291,Exports,Sea,10000000
1292,Exports,Sea,23000000
1293,Exports,Sea,14000000
1294,Exports,Sea,22000000
1295,Exports,Sea,29000000
1296,Exports,Sea,34000000
1297,Exports,Sea,41000000
1298,Exports,Sea,14000000
1299,Exports,Sea,18000000
1300,Exports,Sea,15000000
1301,Exports,Sea,16000000
1302,Exports,Sea,17000000
1303,Exports,Sea,37000000
1304,Exports,Sea,23000000
1305,Exports,Sea,21000000
1306,Exports,Sea,18000000
1307,Exports,Sea,15000000
1308,Exports,Sea,27000000
1309,Exports,Sea,13000000
1310,Exports,Sea,36000000
1311,Exports,Sea,45000000
1312,Exports,Sea,25000000
1313,Exports,Sea,9000000
1314,Exports,Sea,11000000
1315,Exports,Sea,15000000
1316,Exports,Sea,22000000
1317,Exports,Sea,36000000
1318,Exports,Sea,38000000
1319,Exports,Sea,12000000
1320,Exports,Sea,11000000
1321,Exports,Sea,14000000
1322,Exports,Sea,22000000
1323,Exports,Sea,16000000
1324,Exports,Sea,32000000
1325,Exports,Sea,24000000
1326,Exports,Sea,33000000
1327,Exports,Sea,9000000
1328,Exports,Sea,18000000
1329,Exports,Sea,12000000
1330,Exports,Sea,27000000
1331,Exports,Sea,44000000
1332,Exports,Rail,23000000
1333,Exports,Rail,10000000
1334,Exports,Rail,13000000
1335,Exports,Rail,20000000
1336,Exports,Rail,25000000
1337,Exports,Rail,17000000
1338,Exports,Rail,33000000
1339,Exports,Rail,23000000
1340,Exports,Rail,11000000
1341,Exports,Rail,32000000
1342,Exports,Rail,13000000
1343,Exports,Rail,16000000
1344,Exports,Rail,21000000
1345,Exports,Rail,45000000
1346,Exports,Rail,36000000
1347,Exports,Rail,23000000
1348,Exports,Rail,11000000
1349,Exports,Rail,14000000
1350,Exports,Rail,22000000
1351,Exports,Rail,25000000
1352,Exports,Rail,34000000
1353,Exports,Rail,24000000
1354,Exports,Rail,24000000
1355,Exports,Rail,24000000
1356,Exports,Rail,7000000
1357,Exports,Rail,13000000
1358,Exports,Rail,25000000
1359,Exports,Rail,41000000
1360,Exports,Rail,39000000
1361,Exports,Rail,19000000
1362,Exports,Rail,15000000
1363,Exports,Rail,13000000
1364,Exports,Rail,24000000
1365,Exports,Rail,41000000
1366,Exports,Rail,28000000
1367,Exports,Rail,32000000
1368,Exports,Rail,12000000
1369,Exports,Rail,11000000
1370,Exports,Rail,37000000
1371,Exports,Rail,15000000
1372,Exports,Rail,34000000
1373,Exports,Rail,14000000
1374,Exports,Rail,20000000
1375,Exports,Rail,18000000
1376,Exports,Rail,21000000
1377,Exports,Rail,26000000
1378,Exports,Rail,39000000
1379,Exports,Rail,25000000
1380,Exports,Rail,15000000
1381,Exports,Rail,16000000
1382,Exports,Rail,17000000
1383,Exports,Rail,6000000
1384,Exports,Rail,42000000
1385,Exports,Rail,46000000
1386,Exports,Rail,21000000
1387,Exports,Rail,21000000
1388,Exports,Rail,35000000
1389,Exports,Rail,27000000
1390,Exports,Rail,28000000
1391,Exports,Rail,28000000
1392,Exports,Rail,32000000
1393,Exports,Rail,23000000
1394,Exports,Rail,17000000
1395,Exports,Rail,22000000
1396,Exports,Rail,13000000
1397,Exports,Rail,16000000
1398,Exports,Rail,26000000
1399,Exports,Rail,73000000
1400,Exports,Rail,59000000
1401,Exports,Rail,25000000
1402,Exports,Rail,18000000
1403,Exports,Rail,19000000
1404,Exports,Rail,14000000
1405,Exports,Rail,27000000
1406,Exports,Rail,40000000
1407,Exports,Rail,28000000
1408,Exports,Rail,12000000
1409,Exports,Rail,13000000
1410,Exports,Rail,15000000
1411,Exports,Rail,10000000
1412,Exports,Rail,27000000
1413,Exports,Rail,48000000
1414,Exports,Rail,24000000
1415,Exports,Road,17000000
1416,Exports,Road,12000000
1417,Exports,Road,17000000
1418,Exports,Road,25000000
1419,Exports,Road,27000000
1420,Exports,Road,26000000
1421,Exports,Road,33000000
1422,Exports,Road,26000000
1423,Exports,Road,24000000
1424,Exports,Road,9000000
1425,Exports,Road,13000000
1426,Exports,Road,33000000
1427,Exports,Road,21000000
1428,Exports,Road,31000000
1429,Exports,Road,9000000
1430,Exports,Road,17000000
1431,Exports,Rail,12000000
1432,Exports,Rail,23000000
1433,Exports,Rail,26000000
1434,Exports,Rail,37000000
1435,Exports,Rail,23000000
1436,Exports,Rail,8000000
1437,Exports,Rail,23000000
1438,Exports,Rail,9000000
1439,Exports,Rail,10000000
1440,Exports,Rail,26000000
1441,Exports,Rail,49000000
1442,Exports,Rail,54000000
1443,Exports,Rail,14000000
1444,Exports,Rail,22000000
1445,Exports,Rail,30000000
1446,Exports,Rail,21000000
1447,Exports,Rail,31000000
1448,Exports,Rail,38000000
1449,Exports,Rail,30000000
1450,Exports,Rail,5000000
1451,Exports,Rail,10000000
1452,Exports,Rail,16000000
1453,Exports,Rail,4000000
1454,Exports,Rail,33000000
1455,Exports,Rail,41000000
1456,Exports,Rail,22000000
1457,Exports,Rail,43000000
1458,Exports,Rail,20000000
1459,Exports,Rail,39000000
1460,Exports,Rail,26000000
1461,Exports,Rail,28000000
1462,Exports,Rail,38000000
1463,Exports,Rail,23000000
1464,Exports,Rail,13000000
1465,Exports,Rail,16000000
1466,Exports,Rail,21000000
1467,Exports,Rail,17000000
1468,Exports,Rail,17000000
1469,Exports,Rail,31000000
1470,Exports,Rail,32000000
1471,Exports,Rail,9000000
1472,Exports,Rail,11000000
1473,Exports,Rail,26000000
1474,Exports,Rail,17000000
1475,Exports,Rail,26000000
1476,Exports,Rail,45000000
1477,Exports,Rail,30000000
1478,Exports,Rail,17000000
1479,Exports,Rail,14000000
1480,Exports,Rail,24000000
1481,Exports,Rail,42000000
1482,Exports,Rail,26000000
1483,Exports,Rail,52000000
1484,Exports,Rail,26000000
1485,Exports,Rail,12000000
1486,Exports,Rail,18000000
1487,Exports,Rail,29000000
1488,Exports,Rail,35000000
1489,Exports,Rail,15000000
1490,Exports,Rail,31000000
1491,Exports,Rail,26000000
1492,Exports,Rail,21000000
1493,Exports,Rail,9000000
1494,Exports,Rail,27000000
1495,Exports,Rail,3000000
1496,Exports,Rail,64000000
1497,Exports,Rail,40000000
1498,Exports,Rail,24000000
1499,Exports,Rail,10000000
1500,Exports,Rail,12000000
1501,Exports,Rail,26000000
1502,Exports,Rail,19000000
1503,Exports,Rail,37000000
1504,Exports,Rail,45000000
1505,Exports,Rail,31000000
1506,Exports,Rail,19000000
1507,Exports,Rail,22000000
1508,Exports,Rail,10000000
1509,Exports,Rail,7000000
1510,Exports,Rail,35000000
1511,Exports,Rail,49000000
1512,Exports,Rail,29000000
1513,Exports,Rail,12000000
1514,Exports,Rail,41000000
1515,Exports,Rail,11000000
1516,Exports,Rail,18000000
1517,Exports,Rail,21000000
1518,Exports,Rail,39000000
1519,Exports,Rail,31000000
1520,Exports,Rail,6000000
1521,Exports,Rail,36000000
1522,Exports,Rail,18000000
1523,Exports,Rail,23000000
1524,Exports,Rail,44000000
1525,Exports,Rail,8000000
1526,Exports,Sea,30000000
1527,Exports,Sea,20000000
1528,Exports,Sea,20000000
1529,Exports,Sea,22000000
1530,Exports,Sea,20000000
1531,Exports,Sea,11000000
1532,Exports,Sea,16000000
1533,Exports,Sea,36000000
1534,Exports,Sea,12000000
1535,Exports,Sea,21000000
1536,Exports,Sea,60000000
1537,Exports,Sea,19000000
1538,Exports,Sea,49000000
1539,Exports,Sea,12000000
1540,Exports,Sea,24000000
1541,Exports,Sea,9000000
1542,Exports,Sea,34000000
1543,Exports,Sea,23000000
1544,Exports,Sea,20000000
1545,Exports,Sea,15000000
1546,Exports,Sea,12000000
1547,Exports,Sea,27000000
1548,Exports,Sea,16000000
1549,Exports,Sea,45000000
1550,Exports,Sea,34000000
1551,Exports,Sea,17000000
1552,Exports,Sea,36000000
1553,Exports,Sea,18000000
1554,Exports,Sea,22000000
1555,Exports,Sea,19000000
1556,Exports,Sea,17000000
1557,Exports,Sea,30000000
1558,Exports,Sea,30000000
1559,Exports,Sea,24000000
1560,Exports,Sea,15000000
1561,Exports,Sea,27000000
1562,Exports,Sea,15000000
1563,Exports,Sea,18000000
1564,Exports,Sea,41000000
1565,Exports,Sea,18000000
1566,Exports,Sea,61000000
1567,Exports,Sea,15000000
1568,Exports,Sea,13000000
1569,Exports,Sea,36000000
1570,Exports,Sea,10000000
1571,Exports,Sea,38000000
1572,Exports,Sea,25000000
1573,Exports,Sea,75000000
1574,Exports,Sea,8000000
1575,Exports,Sea,9000000
1576,Exports,Sea,24000000
1577,Exports,Sea,23000000
1578,Exports,Sea,28000000
1579,Exports,Sea,23000000
1580,Exports,Sea,46000000
1581,Exports,Rail,9000000
1582,Exports,Rail,17000000
1583,Exports,Rail,12000000
1584,Exports,Rail,34000000
1585,Exports,Rail,18000000
1586,Exports,Rail,16000000
1587,Exports,Rail,27000000
1588,Exports,Rail,8000000
1589,Exports,Rail,26000000
1590,Exports,Rail,18000000
1591,Exports,Rail,18000000
1592,Exports,Rail,44000000
1593,Exports,Rail,7000000
1594,Exports,Rail,25000000
1595,Exports,Rail,11000000
1596,Exports,Rail,25000000
1597,Exports,Rail,8000000
1598,Exports,Rail,20000000
1599,Exports,Rail,27000000
1600,Exports,Rail,32000000
1601,Exports,Rail,11000000
1602,Exports,Rail,9000000
1603,Exports,Rail,4000000
1604,Exports,Rail,8000000
1605,Exports,Rail,36000000
1606,Exports,Rail,28000000
1607,Exports,Rail,62000000
1608,Exports,Rail,38000000
1609,Exports,Rail,15000000
1610,Exports,Rail,16000000
1611,Exports,Rail,26000000
1612,Exports,Rail,28000000
1613,Exports,Rail,24000000
1614,Exports,Rail,30000000
1615,Exports,Rail,11000000
1616,Exports,Rail,13000000
1617,Exports,Rail,12000000
1618,Exports,Rail,26000000
1619,Exports,Rail,38000000
1620,Exports,Rail,23000000
1621,Exports,Rail,19000000
1622,Exports,Rail,50000000
1623,Exports,Rail,19000000
1624,Exports,Rail,11000000
1625,Exports,Rail,8000000
1626,Exports,Rail,29000000
1627,Exports,Sea,20000000
1628,Exports,Sea,22000000
1629,Exports,Sea,13000000
1630,Exports,Sea,10000000
1631,Exports,Sea,41000000
1632,Exports,Sea,60000000
1633,Exports,Sea,28000000
1634,Exports,Sea,23000000
1635,Exports,Sea,41000000
1636,Exports,Sea,40000000
1637,Exports,Sea,6000000
1638,Exports,Sea,27000000
1639,Exports,Sea,20000000
1640,Exports,Sea,31000000
1641,Exports,Sea,24000000
1642,Exports,Sea,12000000
1643,Exports,Sea,8000000
1644,Exports,Sea,9000000
1645,Exports,Sea,38000000
1646,Exports,Sea,28000000
1647,Exports,Sea,30000000
1648,Exports,Sea,17000000
1649,Exports,Sea,25000000
1650,Exports,Sea,40000000
1651,Exports,Sea,8000000
1652,Exports,Sea,13000000
1653,Exports,Sea,18000000
1654,Exports,Sea,18000000
1655,Exports,Sea,25000000
1656,Exports,Sea,21000000
1657,Exports,Sea,17000000
1658,Exports,Sea,13000000
1659,Exports,Sea,37000000
1660,Exports,Sea,23000000
1661,Exports,Sea,18000000
1662,Exports,Sea,41000000
1663,Exports,Sea,26000000
1664,Exports,Sea,40000000
1665,Exports,Sea,35000000
1666,Exports,Sea,15000000
1667,Exports,Sea,15000000
1668,Exports,Sea,31000000
1669,Exports,Sea,22000000
1670,Exports,Sea,26000000
1671,Exports,Sea,62000000
1672,Exports,Sea,14000000
1673,Exports,Sea,21000000
1674,Exports,Sea,33000000
1675,Exports,Sea,17000000
1676,Exports,Sea,40000000
1677,Exports,Sea,11000000
1678,Exports,Sea,33000000
1679,Exports,Sea,19000000
1680,Exports,Sea,27000000
1681,Exports,Sea,17000000
1682,Exports,Sea,19000000
1683,Exports,Sea,56000000
1684,Exports,Sea,9000000
1685,Exports,Sea,11000000
1686,Exports,Sea,17000000
1687,Exports,Sea,22000000
